state,site,disposal.area,type,well.id,gradient,samp.date,contaminant,measurement.unit,concentration
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/16/17,pH,su,7.71
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/9/16,pH,su,7.74
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/11/16,pH,su,7.85
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/9/16,Chloride,mg/l,7.9
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/15/17,Chloride,mg/l,8.4
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,10/2/17,Chloride,mg/l,8.4
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/30/16,Chloride,mg/l,8.6
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/17/15,Chloride,mg/l,8.8
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/9/16,Chloride,mg/l,12.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/9/16,Chloride,mg/l,15.5
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/16/17,Chloride,mg/l,15.5
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/14/17,Chloride,mg/l,16.5
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/9/16,"Calcium, total",mg/l,19
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/16/17,"Calcium, total",mg/l,21
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,10/2/17,Chloride,mg/l,21.6
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/11/16,"Calcium, total",mg/l,22
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,10/2/17,"Calcium, total",mg/l,22
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/11/16,Chloride,mg/l,23
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/9/16,"Calcium, total",mg/l,24
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/30/16,"Calcium, total",mg/l,24
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/14/17,"Calcium, total",mg/l,25
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/15/17,"Calcium, total",mg/l,25
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/30/16,Chloride,mg/l,25.4
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/17/15,"Calcium, total",mg/l,26
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/30/16,Chloride,mg/l,28.8
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/9/16,Chloride,mg/l,32.8
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/11/16,Chloride,mg/l,33
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/15/17,Chloride,mg/l,38.3
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,10/2/17,Sulfate,mg/l,41
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/17/15,Chloride,mg/l,45.9
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/16/17,Chloride,mg/l,58.1
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/30/16,Sulfate,mg/l,59
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/15/17,Sulfate,mg/l,60
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/9/16,Sulfate,mg/l,62
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/17/15,Sulfate,mg/l,66
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/17/15,Sulfate,mg/l,67
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/15/17,Chloride,mg/l,69.4
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/30/16,Sulfate,mg/l,70
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,10/2/17,Sulfate,mg/l,70
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/11/16,Sulfate,mg/l,73
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,10/2/17,Chloride,mg/l,77.4
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/9/16,Sulfate,mg/l,78
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/16/17,"Calcium, total",mg/l,81
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/17/15,Sulfate,mg/l,82
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/15/17,Sulfate,mg/l,83
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/9/16,Chloride,mg/l,84.9
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/9/16,"Calcium, total",mg/l,85
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/11/16,"Calcium, total",mg/l,86
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/30/16,"Calcium, total",mg/l,87
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/30/16,Sulfate,mg/l,87
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/9/16,"Calcium, total",mg/l,89
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/16/17,Sulfate,mg/l,91
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/9/16,"Calcium, total",mg/l,92
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,10/2/17,"Calcium, total",mg/l,96
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/16/17,"Calcium, total",mg/l,97
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/14/17,Chloride,mg/l,99.7
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/17/15,"Calcium, total",mg/l,100
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/17/15,Sulfate,mg/l,102
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,10/2/17,"Calcium, total",mg/l,103
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/15/17,"Calcium, total",mg/l,103
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/14/17,"Calcium, total",mg/l,108
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/17/15,"Calcium, total",mg/l,109
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/9/16,"Calcium, total",mg/l,109
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/14/17,Sulfate,mg/l,109
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/15/17,"Calcium, total",mg/l,111
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/11/16,"Calcium, total",mg/l,111
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/16/17,"Calcium, total",mg/l,113
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/14/17,"Calcium, total",mg/l,113
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/30/16,"Calcium, total",mg/l,114
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/9/16,"Calcium, total",mg/l,115
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/11/16,"Calcium, total",mg/l,115
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/30/16,"Calcium, total",mg/l,118
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/9/16,"Calcium, total",mg/l,119
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/9/16,Sulfate,mg/l,127
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/15/17,Sulfate,mg/l,128
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/9/16,Sulfate,mg/l,129
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/14/17,Sulfate,mg/l,133
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,10/2/17,"Calcium, total",mg/l,134
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/11/16,Sulfate,mg/l,137
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/15/17,"Calcium, total",mg/l,139
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/16/17,Sulfate,mg/l,139
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/14/17,Sulfate,mg/l,140
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/17/15,"Calcium, total",mg/l,141
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/16/17,Sulfate,mg/l,142
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,10/2/17,Sulfate,mg/l,147
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/16/17,Sulfate,mg/l,150
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/14/17,"Calcium, total",mg/l,151
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/9/16,Sulfate,mg/l,151
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/9/16,Sulfate,mg/l,152
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/9/16,Sulfate,mg/l,155
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/11/16,"Calcium, total",mg/l,156
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/11/16,Chloride,mg/l,158
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/15/17,Sulfate,mg/l,158
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/9/16,Sulfate,mg/l,159
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/17/15,Sulfate,mg/l,159
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/30/16,Sulfate,mg/l,159
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/16/17,"Calcium, total",mg/l,160
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/14/17,Sulfate,mg/l,161
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/11/16,Sulfate,mg/l,161
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,10/2/17,Sulfate,mg/l,165
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/30/16,"Calcium, total",mg/l,166
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/11/16,Sulfate,mg/l,168
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/15/17,"Calcium, total",mg/l,174
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/9/16,"Calcium, total",mg/l,177
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,10/2/17,"Calcium, total",mg/l,196
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/17/15,"Calcium, total",mg/l,197
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/9/16,"Calcium, total",mg/l,222
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/14/17,"Calcium, total",mg/l,241
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/9/16,Chloride,mg/l,263
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/16/17,Chloride,mg/l,299
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/15/17,Chloride,mg/l,299
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/17/15,Chloride,mg/l,319
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/30/16,Chloride,mg/l,329
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/17/15,Total Dissolved Solids,mg/l,370
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/9/16,Chloride,mg/l,375
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,10/2/17,Chloride,mg/l,421
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/14/17,Chloride,mg/l,422
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/11/16,Total Dissolved Solids,mg/l,430
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/9/16,Total Dissolved Solids,mg/l,435
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/16/17,Total Dissolved Solids,mg/l,460
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/30/16,Total Dissolved Solids,mg/l,470
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/14/17,Total Dissolved Solids,mg/l,480
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/17/15,Total Dissolved Solids,mg/l,495
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/15/17,Total Dissolved Solids,mg/l,500
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/15/17,Total Dissolved Solids,mg/l,505
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/17/15,Total Dissolved Solids,mg/l,545
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/14/17,Total Dissolved Solids,mg/l,545
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/11/16,Total Dissolved Solids,mg/l,560
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/9/16,Total Dissolved Solids,mg/l,560
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/30/16,Total Dissolved Solids,mg/l,560
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/9/16,Total Dissolved Solids,mg/l,560
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,10/2/17,Total Dissolved Solids,mg/l,565
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,10/2/17,Total Dissolved Solids,mg/l,570
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/9/16,Total Dissolved Solids,mg/l,575
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/16/17,Total Dissolved Solids,mg/l,580
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/30/16,Total Dissolved Solids,mg/l,585
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/16/17,Total Dissolved Solids,mg/l,585
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/9/16,Total Dissolved Solids,mg/l,590
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/14/17,Total Dissolved Solids,mg/l,590
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/15/17,Total Dissolved Solids,mg/l,600
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/11/16,Total Dissolved Solids,mg/l,620
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/14/17,Total Dissolved Solids,mg/l,635
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/15/17,Total Dissolved Solids,mg/l,655
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/17/15,Total Dissolved Solids,mg/l,670
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/9/16,Total Dissolved Solids,mg/l,675
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/16/17,Total Dissolved Solids,mg/l,675
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/30/16,Total Dissolved Solids,mg/l,685
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,10/2/17,Total Dissolved Solids,mg/l,700
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/9/16,Total Dissolved Solids,mg/l,705
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/11/16,Total Dissolved Solids,mg/l,720
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,10/2/17,Total Dissolved Solids,mg/l,720
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/9/16,Total Dissolved Solids,mg/l,725
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/11/16,Total Dissolved Solids,mg/l,780
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/17/15,Total Dissolved Solids,mg/l,825
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/9/16,Total Dissolved Solids,mg/l,920
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/14/17,Total Dissolved Solids,mg/l,1030
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/15/17,Total Dissolved Solids,mg/l,1030
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/30/16,Total Dissolved Solids,mg/l,1040
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/16/17,Total Dissolved Solids,mg/l,1100
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,10/2/17,Total Dissolved Solids,mg/l,1250
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/9/16,Total Dissolved Solids,mg/l,1260
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/17/15,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/11/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/14/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/16/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/17/15,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/11/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/30/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/14/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/16/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/17/15,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/11/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/30/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/14/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/16/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/17/15,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/11/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/30/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/14/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/16/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/17/15,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/11/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/30/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/9/16,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/14/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/16/17,"Mercury, total",mg/l,5.00E-07
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/15/17,"Mercury, total",mg/l,1.00E-06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/15/17,"Mercury, total",mg/l,1.00E-06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/15/17,"Mercury, total",mg/l,1.00E-06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/15/17,"Mercury, total",mg/l,1.00E-06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/15/17,"Mercury, total",mg/l,1.00E-06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/16/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/15/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/16/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/15/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/16/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/15/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/16/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/15/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/16/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/15/17,"Thallium, total",mg/l,7.00E-04
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/16/17,"Beryllium, total",mg/l,0.004
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/15/17,"Beryllium, total",mg/l,0.004
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/16/17,"Beryllium, total",mg/l,0.004
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/15/17,"Beryllium, total",mg/l,0.004
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/16/17,"Beryllium, total",mg/l,0.004
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/15/17,"Beryllium, total",mg/l,0.004
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/16/17,"Beryllium, total",mg/l,0.004
